Date,Open,High,Low,Close,Adj Close,Volume,Returns
2013-03-18,142.0,143.17999267578125,141.86000061035156,142.5399932861328,115.64195251464844,819550,-0.005457328568618555
2013-03-19,142.86000061035156,143.02000427246094,141.3000030517578,142.1999969482422,115.36609649658203,603900,-0.002388119063972743
2013-03-20,143.02000427246094,143.4199981689453,142.83999633789062,143.17999267578125,116.1611557006836,1279950,0.006868032905999291
2013-03-21,142.32000732421875,142.83999633789062,141.75999450683594,142.02000427246094,115.22004699707031,312100,-0.008134605976651213
2013-03-22,141.77999877929688,142.39999389648438,141.67999267578125,142.3800048828125,116.05966186523438,437050,0.002531651132493855
2013-03-25,142.86000061035156,143.10000610351562,141.32000732421875,141.97999572753906,115.7336196899414,615400,-0.002813401450708895
2013-03-26,142.52000427246094,143.05999755859375,142.33999633789062,143.0399932861328,116.59762573242188,1374550,0.007438091968963941
2013-03-27,142.1999969482422,143.05999755859375,141.89999389648438,142.9600067138672,116.5324478149414,392950,-0.0005593466737836583
2013-03-28,142.9600067138672,143.6199951171875,142.75999450683594,143.27999877929688,116.79328918457031,366400,0.002235831418324566
2013-04-01,143.39999389648438,144.1999969482422,142.5399932861328,142.8800048828125,116.46723175048828,618150,-0.002795597930344819
2013-04-02,143.3800048828125,143.9199981689453,143.1999969482422,143.5800018310547,117.03782653808594,799350,0.004887232598782369
2013-04-03,143.72000122070312,143.8000030517578,141.77999877929688,142.13999938964844,115.86396789550781,771900,-0.010079900796458105
2013-04-04,142.3000030517578,142.97999572753906,142.0399932861328,142.6999969482422,116.32049560546875,975050,0.003932019992229141
2013-04-05,141.0,142.25999450683594,140.8000030517578,142.13999938964844,115.86396789550781,642150,-0.003932019992229187
2013-04-08,142.1999969482422,143.0399932861328,141.6999969482422,143.02000427246094,116.58135986328125,315950,0.0061720273886883
2013-04-09,143.32000732421875,144.05999755859375,142.8800048828125,143.5399932861328,117.00525665283203,369050,0.003629184735011149
2013-04-10,143.94000244140625,145.44000244140625,143.89999389648438,145.3000030517578,118.43985748291016,1110200,0.012186896350955998
2013-04-11,145.32000732421875,146.22000122070312,145.17999267578125,145.77999877929688,118.83110809326172,450400,0.0032980360010810687
2013-04-12,145.32000732421875,145.63999938964844,144.6199951171875,145.4600067138672,118.57028198242188,1241200,-0.0021974466979692063
2013-04-15,144.67999267578125,144.77999877929688,142.0399932861328,142.13999938964844,115.86396789550781,671850,-0.023088697777767456
2013-04-16,143.16000366210938,144.17999267578125,142.75999450683594,144.13999938964844,117.49430084228516,673400,0.013972562157127036
2013-04-17,143.13999938964844,143.13999938964844,141.27999877929688,142.02000427246094,115.76618957519531,767850,-0.014817122424396183
2013-04-18,142.27999877929688,142.27999877929688,140.5800018310547,140.86000061035156,114.82064819335938,3966900,-0.008201429187162062
2013-04-19,141.4199981689453,142.4199981689453,141.1199951171875,142.36000061035156,116.04332733154297,731400,0.01059257127907176
2013-04-22,142.63999938964844,143.3000030517578,141.6999969482422,143.0,116.56499481201172,527900,0.00448556533053427
2013-04-23,143.6999969482422,144.60000610351562,143.0,144.52000427246094,117.80402374267578,875050,0.010573305582643643
2013-04-24,144.52000427246094,144.9600067138672,144.25999450683594,144.55999755859375,117.8366470336914,1775750,0.0002766935528895283
2013-04-25,144.97999572753906,145.83999633789062,144.77999877929688,145.1999969482422,118.35835266113281,300450,0.004417451977639265
2013-04-26,144.9600067138672,145.22000122070312,144.44000244140625,144.8800048828125,118.09752655029297,259750,-0.002206234095461722
2013-04-29,145.3000030517578,146.17999267578125,145.0800018310547,145.82000732421875,118.8637466430664,519050,0.00646718732847156
2013-04-30,145.86000061035156,146.27999877929688,145.25999450683594,146.27999877929688,119.23868560791016,486350,0.0031495503301147264
2013-05-01,145.9199981689453,145.9600067138672,144.77999877929688,144.9600067138672,118.1627197265625,462400,-0.009064696326227067
2013-05-02,145.36000061035156,146.39999389648438,145.1999969482422,146.25999450683594,119.22238159179688,404700,0.008927933675299244
2013-05-03,147.5800018310547,148.24000549316406,147.5,147.63999938964844,120.34724426269531,475850,0.00939105174246875
2013-05-06,147.89999389648438,148.3800048828125,147.82000732421875,148.10000610351562,120.7222671508789,699750,0.0031108884581316693
2013-05-07,148.47999572753906,148.9600067138672,148.05999755859375,148.86000061035156,121.34172058105469,391950,0.005118508546059588
2013-05-08,148.77999877929688,149.63999938964844,148.67999267578125,149.63999938964844,121.97759246826172,294900,0.005226134369209418
2013-05-09,149.5399932861328,149.9199981689453,148.82000732421875,149.1999969482422,121.61891174316406,397550,-0.002944738085626419
2013-05-10,149.33999633789062,149.74000549316406,148.8800048828125,149.72000122070312,122.0427474975586,671150,0.003479223873948943
2013-05-13,149.47999572753906,150.0,149.1199951171875,149.6999969482422,122.02644348144531,1208650,-0.00013362014970969357
2013-05-14,149.94000244140625,151.4199981689453,149.89999389648438,151.27999877929688,123.31442260742188,363000,0.010499145241279245
2013-05-15,151.10000610351562,152.44000244140625,151.0399932861328,152.13999938964844,124.01545715332031,707050,0.005668729276341192
2013-05-16,151.86000061035156,152.33999633789062,151.22000122070312,151.44000244140625,123.4448471069336,676650,-0.004611622535034725
2013-05-17,152.02000427246094,152.97999572753906,151.82000732421875,152.8800048828125,124.61865997314453,660750,0.00946380884852963
2013-05-20,152.75999450683594,153.5,152.6199951171875,152.8800048828125,124.61865997314453,665450,0.0
2013-05-21,153.05999755859375,153.67999267578125,152.52000427246094,153.0800018310547,124.78167724609375,481200,0.0013073406480503967
2013-05-22,153.32000732421875,154.86000061035156,151.3000030517578,152.05999755859375,123.95023345947266,978050,-0.006685508774179902
2013-05-23,150.33999633789062,151.9199981689453,150.13999938964844,151.52000427246094,123.5100326538086,1134700,-0.003557506109637388
2013-05-24,150.60000610351562,151.39999389648438,150.1999969482422,151.32000732421875,123.34697723388672,684800,-0.0013208094680944723
2013-05-28,153.13999938964844,153.67999267578125,151.8800048828125,152.39999389648438,124.22736358642578,566800,0.0071117550362168064
2013-05-29,151.5,151.83999633789062,150.52000427246094,151.24000549316406,123.28179168701172,881200,-0.007640587859657104
2013-05-30,151.4199981689453,152.5800018310547,151.36000061035156,151.89999389648438,123.81977844238281,444800,0.00435435407701054
2013-05-31,151.47999572753906,152.27999877929688,149.5,149.67999267578125,122.01013946533203,814800,-0.014722736387264762
2013-06-03,150.05999755859375,150.60000610351562,148.9600067138672,150.4600067138672,122.64596557617188,1002250,0.005197679721028772
2013-06-04,150.5800018310547,151.22000122070312,149.0399932861328,150.0,122.2710189819336,1190650,-0.0030620186580917223
2013-06-05,149.3800048828125,149.63999938964844,147.5800018310547,147.6999969482422,120.39623260498047,1122300,-0.01545212522078921
2013-06-06,147.66000366210938,148.97999572753906,146.75999450683594,148.86000061035156,121.34172058105469,1172500,0.007823102156469745
2013-06-07,150.0800018310547,151.05999755859375,149.4199981689453,150.94000244140625,123.03724670410156,1464650,0.013876151999466135
2013-06-10,151.4600067138672,151.4600067138672,150.5399932861328,150.8800048828125,122.98831939697266,1841250,-0.0003975717840308059
2013-06-11,149.52000427246094,150.67999267578125,148.97999572753906,149.33999633789062,121.73301696777344,1502800,-0.010259290161775602
2013-06-12,150.4199981689453,150.52000427246094,148.0,148.17999267578125,120.78746032714844,1058300,-0.007797859524936163
2013-06-13,148.02000427246094,150.60000610351562,147.72000122070312,150.32000732421875,122.53184509277344,1280150,0.014338702268728604
2013-06-14,150.17999267578125,150.77999877929688,149.16000366210938,149.39999389648438,121.78192138671875,1172650,-0.006139171984190904
2013-06-17,150.47999572753906,151.27999877929688,149.77999877929688,150.60000610351562,122.76010131835938,1048100,0.008000124048586708
2013-06-18,150.6999969482422,152.0,150.6999969482422,151.75999450683594,123.70567321777344,1033300,0.007672933536583978
2013-06-19,151.67999267578125,151.94000244140625,149.66000366210938,149.74000549316406,122.0591049194336,990950,-0.013399795943149665
2013-06-20,148.22000122070312,148.44000244140625,145.55999755859375,145.94000244140625,118.9615478515625,1686200,-0.0257048984209096
2013-06-21,146.9600067138672,147.10000610351562,144.97999572753906,146.39999389648438,119.33649444580078,1565400,0.0031469647702203614
2013-06-24,144.1999969482422,145.1199951171875,142.66000366210938,143.82000732421875,117.82744598388672,1863750,-0.017779991235895097
2013-06-25,145.17999267578125,145.75999450683594,144.22000122070312,145.25999450683594,119.00713348388672,1520750,0.00996263376130464
2013-06-26,146.44000244140625,147.0,145.8800048828125,146.6199951171875,120.12134552001953,1710800,0.009318970131000753
2013-06-27,147.5800018310547,148.24000549316406,147.4600067138672,147.60000610351562,120.92424774169922,756150,0.0066617810251629285
2013-06-28,147.16000366210938,147.86000061035156,146.4600067138672,146.67999267578125,120.1705093383789,1026450,-0.006252660248294904
2013-07-01,147.74000549316406,148.8000030517578,147.5399932861328,147.77999877929688,121.07170104980469,1394400,0.007471379830420455
2013-07-02,147.55999755859375,148.66000366210938,147.0,147.55999755859375,120.89147186279297,1208750,-0.0014898169169303794
2013-07-03,147.05999755859375,148.16000366210938,146.75999450683594,147.6999969482422,121.00623321533203,513250,0.0009483126921682778
2013-07-05,148.8800048828125,149.39999389648438,147.77999877929688,149.33999633789062,122.34977722167969,626450,0.011042392210129775
2013-07-08,150.1199951171875,150.5800018310547,149.83999633789062,150.1199951171875,122.98880004882812,836550,0.005209380655160881
2013-07-09,151.10000610351562,151.4600067138672,150.47999572753906,151.25999450683594,123.92283630371094,792000,0.007565232371086734
2013-07-10,151.17999267578125,151.82000732421875,150.82000732421875,151.3000030517578,123.95555877685547,771550,0.0002644668527095483
2013-07-11,153.0800018310547,153.5399932861328,152.5800018310547,153.44000244140625,125.7088394165039,1298350,0.014044986081720636
2013-07-12,153.39999389648438,153.77999877929688,153.1199951171875,153.47999572753906,125.74156951904297,971450,0.00026061049522851893
2013-07-15,153.83999633789062,154.22000122070312,153.6199951171875,154.0399932861328,126.20036315917969,643900,0.003642027819985418
2013-07-16,154.1199951171875,154.1999969482422,153.0399932861328,153.4600067138672,125.72521209716797,698900,-0.00377227486202055
2013-07-17,154.0399932861328,154.27999877929688,153.66000366210938,153.83999633789062,126.0364990234375,702400,0.002473086976393463
2013-07-18,154.17999267578125,155.05999755859375,154.13999938964844,154.72000122070312,126.75747680664062,432700,0.005703962118879779
2013-07-19,154.39999389648438,155.0,154.17999267578125,155.0,126.9868392944336,367600,0.0018080773245060036
2013-07-22,155.1999969482422,155.5,154.83999633789062,155.27999877929688,127.21630096435547,420100,0.0018048140802052462
2013-07-23,155.5800018310547,155.6199951171875,154.86000061035156,154.9600067138672,126.95407104492188,1034850,-0.002062868574259173
2013-07-24,155.5800018310547,155.60000610351562,154.0800018310547,154.3800048828125,126.4788589477539,790000,-0.003749935274955183
2013-07-25,154.05999755859375,154.86000061035156,153.86000061035156,154.66000366210938,126.7082748413086,314200,0.0018120557091033812
2013-07-26,154.0800018310547,154.9600067138672,153.4600067138672,154.86000061035156,126.87215423583984,876850,0.0012923040405482724
2013-07-29,154.52000427246094,154.86000061035156,153.97999572753906,154.39999389648438,126.49527740478516,927100,-0.0029748888397559555
2013-07-30,154.9600067138672,155.0800018310547,154.10000610351562,154.4199981689453,126.51166534423828,446950,0.00012955296290969955
2013-07-31,154.75999450683594,155.5800018310547,154.33999633789062,154.4600067138672,126.54447937011719,623550,0.00025905558477828033
2013-08-01,155.67999267578125,156.4600067138672,155.63999938964844,156.33999633789062,128.0846405029297,491850,0.012097892760354891
2013-08-02,156.02000427246094,156.60000610351562,155.77999877929688,156.5800018310547,128.28126525878906,558650,0.0015339738056439581
2013-08-05,156.33999633789062,156.6199951171875,156.0800018310547,156.47999572753906,128.1993408203125,317900,-0.0006388941908725007
2013-08-06,156.1199951171875,156.1999969482422,155.16000366210938,155.5399932861328,127.42925262451172,413650,-0.006025288881042605
2013-08-07,155.0,155.1999969482422,154.44000244140625,155.0,126.9868392944336,431150,-0.00347777318265842
2013-08-08,155.72000122070312,155.86000061035156,154.72000122070312,155.5399932861328,127.42925262451172,499050,0.0034777731826584604
2013-08-09,155.36000061035156,155.82000732421875,154.60000610351562,155.10000610351562,127.06874084472656,618400,-0.002832780567281024
2013-08-12,154.33999633789062,155.10000610351562,154.27999877929688,154.89999389648438,126.90489959716797,330550,-0.0012904015147432442
2013-08-13,155.16000366210938,155.6199951171875,154.27999877929688,155.5,127.39651489257812,2052850,0.0038660235994080307
2013-08-14,155.32000732421875,155.5399932861328,154.5399932861328,154.6199951171875,126.67548370361328,496300,-0.0056752693063973235
2013-08-15,153.32000732421875,153.32000732421875,152.16000366210938,152.36000061035156,124.82398223876953,750750,-0.014724316696505283
2013-08-16,152.1199951171875,152.6199951171875,151.5800018310547,151.9199981689453,124.46348571777344,615000,-0.0028920911651117887
2013-08-19,151.6999969482422,152.22000122070312,150.94000244140625,150.9600067138672,123.67700958251953,825050,-0.006339108916502734
2013-08-20,151.1999969482422,152.22000122070312,151.02000427246094,151.55999755859375,124.16858673095703,933300,0.003966624507115049
2013-08-21,151.25999450683594,152.05999755859375,150.39999389648438,150.77999877929688,123.52952575683594,498450,-0.005159757354253063
2013-08-22,151.0399932861328,152.32000732421875,151.0399932861328,152.10000610351562,124.61100006103516,635800,0.008716426705920556
2013-08-23,152.5800018310547,152.8000030517578,151.86000061035156,152.60000610351562,125.02061462402344,424400,0.0032819194536275157
2013-08-26,152.8000030517578,153.25999450683594,151.9600067138672,152.1199951171875,124.62736511230469,704050,-0.0031505078855488403
2013-08-27,150.5800018310547,151.1199951171875,149.5,149.6199951171875,122.57916259765625,803600,-0.01657093715213254
2013-08-28,149.5399932861328,150.63999938964844,149.33999633789062,150.1199951171875,122.98880004882812,665900,0.003336227931256848
2013-08-29,149.77999877929688,151.13999938964844,149.6999969482422,150.36000061035156,123.18544006347656,923100,0.0015974810144884235
2013-08-30,150.63999938964844,150.63999938964844,149.4600067138672,149.6999969482422,122.64469909667969,870300,-0.004399151715486684
2013-09-03,151.32000732421875,151.63999938964844,149.94000244140625,150.5800018310547,123.36568450927734,1569400,0.005861245542229911
2013-09-04,150.6199951171875,152.05999755859375,150.36000061035156,151.83999633789062,124.39797973632812,700250,0.008332794161416248
2013-09-05,151.89999389648438,152.39999389648438,151.8000030517578,151.8000030517578,124.3652114868164,692800,-0.0002634256780692121
2013-09-06,152.5399932861328,152.94000244140625,150.66000366210938,152.05999755859375,124.57823944091797,1109250,0.0017112786794092627
2013-09-09,152.5,153.6199951171875,152.5,153.55999755859375,125.8071060180664,1185400,0.00981619048913974
2013-09-10,154.47999572753906,154.72000122070312,154.16000366210938,154.72000122070312,126.75747680664062,1038650,0.007525685360856041
2013-09-11,154.5,155.1999969482422,154.22000122070312,155.1999969482422,127.15070343017578,807650,0.0030975484909895865
2013-09-12,155.16000366210938,155.33999633789062,154.55999755859375,154.82000732421875,126.83943939208984,855500,-0.0024513890012014825
2013-09-13,154.9199981689453,155.25999450683594,154.60000610351562,155.13999938964844,127.10153198242188,540000,0.0020647320439982123
2013-09-16,156.82000732421875,156.8800048828125,155.77999877929688,156.0800018310547,127.8717041015625,693950,0.006040776917842521
2013-09-17,156.16000366210938,156.72000122070312,156.16000366210938,156.72000122070312,128.39602661132812,2351450,0.004092073378986141
2013-09-18,156.67999267578125,158.9600067138672,156.27999877929688,158.60000610351562,129.93621826171875,990900,0.011924566259096159
2013-09-19,158.9600067138672,159.0399932861328,158.1199951171875,158.33999633789062,129.72317504882812,2964000,-0.001640751069302561
2013-09-20,158.66000366210938,158.66000366210938,157.05999755859375,157.10000610351562,128.7073516845703,611450,-0.007862012502424928
2013-09-23,156.16000366210938,156.3000030517578,155.16000366210938,155.74000549316406,128.23468017578125,1400700,-0.008694598692509334
2013-09-24,155.63999938964844,156.22000122070312,155.02000427246094,155.39999389648438,127.9546890258789,1632400,-0.002185586762831171
2013-09-25,155.39999389648438,155.66000366210938,154.72000122070312,154.89999389648438,127.54304504394531,789000,-0.0032226906375031976
2013-09-26,155.1199951171875,155.86000061035156,154.86000061035156,155.52000427246094,128.0535125732422,622250,0.003994660164347354
2013-09-27,154.6999969482422,154.94000244140625,154.33999633789062,154.86000061035156,127.51010131835938,1405950,-0.004252881284338785
2013-09-30,153.39999389648438,154.3800048828125,153.10000610351562,154.0,126.80196380615234,1521800,-0.005568884486260211
2013-10-01,154.0399932861328,155.25999450683594,153.9199981689453,155.17999267578125,127.7735824584961,1110450,0.0076330838539595755
2013-10-02,154.17999267578125,155.0,153.74000549316406,154.97999572753906,127.60893249511719,1253600,-0.0012896374996062168
2013-10-03,154.60000610351562,154.72000122070312,152.83999633789062,153.60000610351562,126.47262573242188,1447700,-0.008944188317981633
2013-10-04,153.67999267578125,154.86000061035156,153.47999572753906,154.72000122070312,127.39482116699219,538450,0.007265179144739698
2013-10-07,153.36000061035156,154.3000030517578,153.22000122070312,153.39999389648438,126.30799102783203,690850,-0.008568190449823102
2013-10-08,153.33999633789062,153.52000427246094,151.47999572753906,151.6199951171875,124.84233093261719,2071600,-0.011671490721037386
2013-10-09,151.89999389648438,152.24000549316406,150.72000122070312,151.6199951171875,124.84233093261719,1340100,0.0
2013-10-10,153.1999969482422,155.0399932861328,153.1999969482422,155.0399932861328,127.65831756591797,1441200,0.02230574641447811
2013-10-11,154.74000549316406,156.02000427246094,154.6199951171875,155.9600067138672,128.4158172607422,1235900,0.00591650232468573
2013-10-14,155.02000427246094,156.6999969482422,154.8800048828125,156.63999938964844,128.97569274902344,1408450,0.004350567722631952
2013-10-15,156.17999267578125,156.75999450683594,155.25999450683594,155.47999572753906,128.02056884765625,1655750,-0.007433096380821223
2013-10-16,156.36000061035156,157.6999969482422,156.3000030517578,157.60000610351562,129.76625061035156,3102850,0.013543137646814305
2013-10-17,157.0,158.75999450683594,156.97999572753906,158.67999267578125,130.6553955078125,2548900,0.006829333337295477
2013-10-18,159.24000549316406,159.86000061035156,158.9600067138672,159.74000549316406,131.52828979492188,1671950,0.006657978388433913
2013-10-21,159.83999633789062,160.05999755859375,159.4199981689453,159.82000732421875,131.59417724609375,1009100,0.0005006998968407839
2013-10-22,160.25999450683594,161.13999938964844,160.02000427246094,160.67999267578125,132.30223083496094,1364950,0.005366536134200154
2013-10-23,160.16000366210938,160.1999969482422,159.3800048828125,159.94000244140625,131.6929168701172,948250,-0.004616003740182501
2013-10-24,160.22000122070312,160.63999938964844,159.86000061035156,160.4600067138672,132.12109375,795600,0.0032459719986281392
2013-10-25,160.8000030517578,161.1999969482422,160.47999572753906,161.1999969482422,132.7303466796875,1019700,0.004601078974142585
2013-10-28,161.14999389648438,161.6699981689453,160.9600067138672,161.39999389648438,132.89508056640625,1155000,0.001239906878738131
2013-10-29,161.7899932861328,162.38999938964844,161.58999633789062,162.38999938964844,133.71022033691406,844500,0.006115127698676658
2013-10-30,162.52999877929688,162.6199951171875,160.92999267578125,161.47999572753906,132.96092224121094,3362100,-0.005619576191845685
2013-10-31,161.39999389648438,162.0399932861328,160.8000030517578,160.8800048828125,132.46690368652344,1437500,-0.0037224937115509266
2013-11-01,161.27999877929688,161.77999877929688,160.52999877929688,161.33999633789062,132.84567260742188,1341300,0.0028551409956952194
2013-11-04,161.91000366210938,162.07000732421875,161.3800048828125,162.07000732421875,133.44674682617188,2940900,0.004514469050985833
2013-11-05,161.33999633789062,161.91000366210938,160.83999633789062,161.5800018310547,133.04327392578125,1147000,-0.0030279984779778813
2013-11-06,162.2100067138672,162.58999633789062,161.72999572753906,162.3300018310547,133.6608428955078,1510400,0.004630924218833816
2013-11-07,162.64999389648438,162.74000549316406,160.10000610351562,160.25,131.94818115234375,1242100,-0.01289621580180337
2013-11-08,160.22000122070312,162.4499969482422,160.17999267578125,162.4499969482422,133.75965881347656,1629500,0.013635147528501469
2013-11-11,162.27999877929688,162.6199951171875,162.08999633789062,162.4199981689453,133.73495483398438,1109900,-0.00018468174859501745
2013-11-12,162.08999633789062,162.47000122070312,161.5800018310547,162.1300048828125,133.4961395263672,929600,-0.0017870489020583083
2013-11-13,161.3300018310547,163.44000244140625,161.3300018310547,163.3800048828125,134.525390625,1336300,0.007680293121326664
2013-11-14,163.61000061035156,164.3800048828125,163.32000732421875,164.2899932861328,135.27464294433594,1720600,0.0055543122523387025
2013-11-15,164.5,165.0,164.32000732421875,165.0,135.85926818847656,710300,0.004312355848287538
2013-11-18,165.27999877929688,165.3699951171875,164.00999450683594,164.38999938964844,135.35699462890625,1319800,-0.003703824091988203
2013-11-19,164.27999877929688,164.77999877929688,163.74000549316406,164.07000732421875,135.09352111816406,1156500,-0.0019484391409859713
2013-11-20,164.33999633789062,164.82000732421875,163.0800018310547,163.5500030517578,134.6653594970703,1468000,-0.003174438023734639
2013-11-21,164.0,164.9499969482422,163.8800048828125,164.8300018310547,135.71926879882812,2121600,0.0077958782081391466
2013-11-22,164.91000366210938,165.6699981689453,164.72000122070312,165.6699981689453,136.4109344482422,1405200,0.005083196046013232
2013-11-25,165.92999267578125,165.97000122070312,165.25999450683594,165.57000732421875,136.32864379882812,810000,-0.0006037365421178094
2013-11-26,165.58999633789062,166.00999450683594,165.2899932861328,165.49000549316406,136.26272583007812,773300,-0.00048330713172599425
2013-11-27,165.6999969482422,166.0399932861328,165.50999450683594,165.94000244140625,136.63328552246094,826300,0.00271548872454293
2013-11-29,166.10000610351562,166.50999450683594,165.64999389648438,165.6999969482422,136.43560791015625,614400,-0.0014473859335740703
2013-12-02,165.9499969482422,166.22000122070312,165.14999389648438,165.44000244140625,136.2215576171875,1409000,-0.0015702999380358563
2013-12-03,164.88999938964844,165.25999450683594,164.16000366210938,164.8000030517578,135.694580078125,1076900,-0.003875970083794585
2013-12-04,164.10000610351562,165.33999633789062,163.38999938964844,164.61000061035156,135.53817749023438,1374100,-0.0011535925464609084
2013-12-05,164.39999389648438,164.64999389648438,163.8000030517578,163.97999572753906,135.0194091796875,1168500,-0.003834600333595259
