Date,AAPL,AMD,AMZN,META,MSFT,NVDA,TSLA
2013-02-26 00:00:00+00:00,13.725626945495605,2.4600000381469727,12.968000411987305,27.285770416259766,22.387981414794922,0.2871895432472229,2.295332908630371
2013-02-27 00:00:00+00:00,13.591110229492188,2.5299999713897705,13.162500381469727,26.767749786376953,22.747894287109375,0.29252928495407104,2.3399999141693115
2013-02-28 00:00:00+00:00,13.4941987991333,2.490000009536743,13.213500022888184,27.146305084228516,22.73971176147461,0.2939222753047943,2.322000026702881
2013-03-01 00:00:00+00:00,13.160061836242676,2.4200000762939453,13.286999702453613,27.674285888671875,22.862407684326172,0.2950831651687622,2.309999942779541
2013-03-04 00:00:00+00:00,12.841503143310547,2.4000000953674316,13.655500411987305,27.614513397216797,23.0260009765625,0.2939222753047943,2.371999979019165
2013-03-05 00:00:00+00:00,13.1805419921875,2.430000066757202,13.779500007629395,27.41527557373047,23.18960189819336,0.29717254638671875,2.4433329105377197
2013-03-06 00:00:00+00:00,13.013010025024414,2.430000066757202,13.689499855041504,27.345542907714844,22.976926803588867,0.2969404458999634,2.512666940689087
2013-03-07 00:00:00+00:00,13.163415908813477,2.549999952316284,13.694000244140625,28.471240997314453,23.017826080322266,0.2962440550327301,2.5486669540405273
2013-03-08 00:00:00+00:00,13.19826889038086,2.559999942779541,13.709500312805176,27.853601455688477,22.903303146362305,0.29763707518577576,2.564666986465454
2013-03-11 00:00:00+00:00,13.386282920837402,2.5899999141693115,13.562000274658203,28.032915115356445,22.796968460083008,0.29485103487968445,2.6066670417785645
2013-03-12 00:00:00+00:00,13.097688674926758,2.609999895095825,13.706500053405762,27.72409439086914,22.829689025878906,0.2957797050476074,2.6080000400543213
2013-03-13 00:00:00+00:00,13.095244407653809,2.5999999046325684,13.755000114440918,26.976947784423828,22.837867736816406,0.2957797050476074,2.5986669063568115
2013-03-14 00:00:00+00:00,13.222116470336914,2.630000114440918,13.286999702453613,26.937101364135742,23.017826080322266,0.2960118353366852,2.456666946411133
2013-03-15 00:00:00+00:00,13.56329345703125,2.5999999046325684,13.090999603271484,26.548585891723633,22.936031341552734,0.293457955121994,2.3526670932769775
2013-03-18 00:00:00+00:00,13.931982040405273,2.6500000953674316,12.894499778747559,26.38919448852539,22.985111236572266,0.2913685142993927,2.3433330059051514
2013-03-19 00:00:00+00:00,13.894378662109375,2.6700000762939453,12.820500373840332,26.448965072631836,23.050546646118164,0.28951117396354675,2.3386669158935547
2013-03-20 00:00:00+00:00,13.820701599121094,2.75,12.86400032043457,25.761592864990234,23.165058135986328,0.2929936647415161,2.396667003631592
2013-03-21 00:00:00+00:00,13.840575218200684,2.640000104904175,12.669500350952148,25.642047882080078,22.993289947509766,0.28835028409957886,2.4006669521331787
2013-03-22 00:00:00+00:00,14.121220588684082,2.5399999618530273,12.887499809265137,25.6320858001709,23.10780143737793,0.2897433936595917,2.441333055496216
2013-03-25 00:00:00+00:00,14.172277450561523,2.509999990463257,12.800999641418457,25.03437042236328,23.034183502197266,0.2881181836128235,2.502000093460083
2013-03-26 00:00:00+00:00,14.097678184509277,2.5399999618530273,13.01550006866455,25.114065170288086,23.034183502197266,0.2902076244354248,2.5239999294281006
2013-03-27 00:00:00+00:00,13.820701599121094,2.549999952316284,13.265000343322754,25.99071502685547,23.205957412719727,0.29369017481803894,2.5439999103546143
2013-03-28 00:00:00+00:00,13.532721519470215,2.549999952316284,13.32450008392334,25.482656478881836,23.402278900146484,0.29786914587020874,2.5260000228881836
2013-04-01 00:00:00+00:00,13.112364768981934,2.440000057220459,13.080499649047852,25.43284797668457,23.402278900146484,0.2881181836128235,2.9286670684814453
2013-04-02 00:00:00+00:00,13.139266967773438,2.390000104904175,13.166000366210938,25.323266983032227,23.55768585205078,0.28509998321533203,2.9560000896453857
2013-04-03 00:00:00+00:00,13.206526756286621,2.319999933242798,12.951499938964844,26.150108337402344,23.36137580871582,0.28161749243736267,2.740000009536743
2013-04-04 00:00:00+00:00,13.075983047485352,2.3299999237060547,12.954000473022461,26.96698760986328,23.39409637451172,0.284403532743454,2.8006670475006104
2013-04-05 00:00:00+00:00,12.937798500061035,2.2899999618530273,12.77400016784668,27.285770416259766,23.475889205932617,0.28927889466285706,2.757999897003174
2013-04-08 00:00:00+00:00,13.029820442199707,2.5899999141693115,12.947500228881836,26.74782371520996,23.385915756225586,0.288582444190979,2.7886669635772705
2013-04-09 00:00:00+00:00,13.053361892700195,2.630000114440918,13.057000160217285,26.488815307617188,24.22024917602539,0.2932257056236267,2.700000047683716
2013-04-10 00:00:00+00:00,13.319639205932617,2.609999895095825,13.238499641418457,27.465084075927734,24.768291473388672,0.29786914587020874,2.7906670570373535
2013-04-11 00:00:00+00:00,13.278061866760254,2.5199999809265137,13.492500305175781,27.913373947143555,23.672197341918945,0.2964760661125183,2.9059998989105225
2013-04-12 00:00:00+00:00,13.139572143554688,2.4800000190734863,13.643500328063965,27.295734405517578,23.549501419067383,0.3039053976535797,2.9166669845581055
2013-04-15 00:00:00+00:00,12.835389137268066,2.4000000953674316,13.38599967956543,26.41908073425293,23.467714309692383,0.29763707518577576,2.886667013168335
2013-04-16 00:00:00+00:00,13.030738830566406,2.440000057220459,13.616999626159668,26.81755828857422,23.696746826171875,0.3008873164653778,3.0393331050872803
2013-04-17 00:00:00+00:00,12.314143180847168,2.4000000953674316,13.369999885559082,26.528661727905273,23.582223892211914,0.2969404458999634,3.0299999713897705
2013-04-18 00:00:00+00:00,11.985502243041992,2.509999990463257,12.970999717712402,25.592239379882812,23.549501419067383,0.29113632440567017,3.131333112716675
2013-04-19 00:00:00+00:00,11.939034461975098,2.4700000286102295,13.015999794006348,25.6320858001709,24.35112953186035,0.2918328046798706,3.188667058944702
2013-04-22 00:00:00+00:00,12.187883377075195,2.4600000381469727,13.177499771118164,25.871173858642578,25.218181610107422,0.29229721426963806,3.3459999561309814
2013-04-23 00:00:00+00:00,12.415949821472168,2.5299999713897705,13.444999694824219,25.881134033203125,25.030044555664062,0.2999586760997772,3.4006669521331787
2013-04-24 00:00:00+00:00,12.395464897155762,2.609999895095825,13.439000129699707,26.01064109802246,25.978891372680664,0.31017398834228516,3.361999988555908
2013-04-25 00:00:00+00:00,12.484734535217285,2.680000066757202,13.734999656677246,26.040525436401367,26.12613296508789,0.3127276301383972,3.4666669368743896
2013-04-26 00:00:00+00:00,12.754375457763672,2.640000104904175,12.740500450134277,26.74782371520996,26.003433227539062,0.3113347887992859,3.413332939147949
2013-04-29 00:00:00+00:00,13.149357795715332,2.680000066757202,12.487000465393066,26.877328872680664,26.674169540405273,0.31504935026168823,3.6626670360565186
2013-04-30 00:00:00+00:00,13.53639030456543,2.819999933242798,12.690500259399414,27.664325714111328,27.074979782104492,0.3196926414966583,3.5993330478668213
2013-05-01 00:00:00+00:00,13.429694175720215,3.2200000286102295,12.411499977111816,27.325618743896484,26.764150619506836,0.31690675020217896,3.552000045776367
2013-05-02 00:00:00+00:00,13.620158195495605,3.4100000858306885,12.6274995803833,28.859756469726562,27.124055862426758,0.3206213712692261,3.607332944869995
2013-05-03 00:00:00+00:00,13.756502151489258,3.5999999046325684,12.90250015258789,28.202268600463867,27.39398956298828,0.32201433181762695,3.636667013168335
2013-05-06 00:00:00+00:00,14.084535598754883,3.609999895095825,12.78600025177002,27.465084075927734,27.606666564941406,0.3210858106613159,3.9666669368743896
2013-05-07 00:00:00+00:00,14.021862030029297,3.5399999618530273,12.886500358581543,26.78767204284668,27.246755599975586,0.31690675020217896,3.700666904449463
2013-05-08 00:00:00+00:00,14.180222511291504,3.8299999237060547,12.934000015258789,27.01679801940918,26.985004425048828,0.32271096110343933,3.7193329334259033
2013-05-09 00:00:00+00:00,14.056512832641602,3.859999895095825,13.008000373840332,26.937101364135742,26.715070724487305,0.3229430913925171,4.626667022705078
2013-05-10 00:00:00+00:00,13.939573287963867,3.950000047683716,13.181500434875488,26.578472137451172,26.739606857299805,0.33756962418556213,5.117332935333252
2013-05-13 00:00:00+00:00,13.994040489196777,4.170000076293945,13.225500106811523,26.717937469482422,27.017719268798828,0.33060452342033386,5.853332996368408
2013-05-14 00:00:00+00:00,13.659221649169922,4.260000228881836,13.416500091552734,26.96698760986328,27.6190242767334,0.3354800045490265,5.549333095550537
2013-05-15 00:00:00+00:00,13.197310447692871,4.380000114440918,13.32800006866455,26.498775482177734,27.882619857788086,0.34128424525260925,5.656000137329102
2013-05-16 00:00:00+00:00,13.373642921447754,3.8299999237060547,13.206000328063965,26.03056526184082,28.072072982788086,0.33965903520584106,6.150000095367432
2013-05-17 00:00:00+00:00,13.333024978637695,4.070000171661377,13.494999885559082,26.150108337402344,28.722806930541992,0.3452310264110565,6.099999904632568
2013-05-20 00:00:00+00:00,13.630603790283203,4.099999904632568,13.381500244140625,25.661972045898438,28.89578628540039,0.3445344865322113,5.995999813079834
2013-05-21 00:00:00+00:00,13.529973030090332,4.019999980926514,13.442999839782715,25.562355041503906,28.706335067749023,0.34815138578414917,5.8393330574035645
2013-05-22 00:00:00+00:00,13.58198356628418,3.9600000381469727,13.14799976348877,25.064254760742188,28.50864601135254,0.3360174596309662,5.815999984741211
2013-05-23 00:00:00+00:00,13.606293678283691,4.010000228881836,13.09000015258789,24.964635848999023,28.12973976135254,0.34138432145118713,6.182000160217285
2013-05-24 00:00:00+00:00,13.698922157287598,4.050000190734863,13.086999893188477,24.21748924255371,28.228572845458984,0.339284211397171,6.4720001220703125
2013-05-28 00:00:00+00:00,13.58475112915039,4.050000190734863,13.364500045776367,24.008291244506836,28.84636116027832,0.33905088901519775,7.355332851409912
2013-05-29 00:00:00+00:00,13.692765235900879,3.9800000190734863,13.27649974822998,23.23125648498535,28.731046676635742,0.33695071935653687,6.975333213806152
2013-05-30 00:00:00+00:00,13.896797180175781,4.039999961853027,13.341500282287598,24.456575393676758,28.854595184326172,0.34138432145118713,6.99666690826416
2013-05-31 00:00:00+00:00,13.839865684509277,4.0,13.460000038146973,24.25733757019043,28.747509002685547,0.33765092492103577,6.517333030700684
2013-06-03 00:00:00+00:00,13.870330810546875,3.9600000381469727,13.343999862670898,23.759241104125977,29.31588363647461,0.3371841013431549,6.172667026519775
2013-06-04 00:00:00+00:00,13.826937675476074,4.010000228881836,13.28499984741211,23.430498123168945,28.821653366088867,0.33765092492103577,6.322667121887207
2013-06-05 00:00:00+00:00,13.69769287109375,3.9100000858306885,13.358499526977539,22.812854766845703,28.648662567138672,0.33041703701019287,6.357999801635742
2013-06-06 00:00:00+00:00,13.493048667907715,3.940000057220459,13.391500473022461,22.88258934020996,28.79693603515625,0.3325171172618866,6.489999771118164
2013-06-07 00:00:00+00:00,13.5961332321167,3.9100000858306885,13.843500137329102,23.201372146606445,29.38178062438965,0.3371841013431549,6.802667140960693
2013-06-10 00:00:00+00:00,13.50627613067627,4.059999942779541,14.053500175476074,24.237415313720703,29.2170352935791,0.33695071935653687,6.670000076293945
2013-06-11 00:00:00+00:00,13.466580390930176,3.9600000381469727,13.73900032043457,23.93855857849121,28.698083877563477,0.3306504786014557,6.297999858856201
2013-06-12 00:00:00+00:00,13.30009651184082,3.9000000953674316,13.583499908447266,23.679546356201172,28.829883575439453,0.3278504014015198,6.51533317565918
2013-06-13 00:00:00+00:00,13.416111946105957,3.950000047683716,13.78950023651123,23.63969612121582,28.59925079345703,0.3353174030780792,6.545332908630371
2013-06-14 00:00:00+00:00,13.234241485595703,3.940000057220459,13.69950008392334,23.540077209472656,28.33566665649414,0.33485057950019836,6.686666965484619
2013-06-17 00:00:00+00:00,13.294248580932617,4.050000190734863,13.902999877929688,23.92859649658203,28.829883575439453,0.33811745047569275,6.813333034515381
2013-06-18 00:00:00+00:00,13.287169456481934,4.090000152587891,14.088000297546387,24.117870330810547,28.813411712646484,0.3360174596309662,6.892666816711426
2013-06-19 00:00:00+00:00,13.01728343963623,4.070000171661377,13.907999992370605,24.21748924255371,28.492162704467773,0.3462845981121063,6.97866678237915
2013-06-20 00:00:00+00:00,12.827717781066895,3.869999885559082,13.67199993133545,23.809049606323242,27.586082458496094,0.33695071935653687,6.710000038146973
2013-06-21 00:00:00+00:00,12.724928855895996,4.0,13.668000221252441,24.436655044555664,27.40485954284668,0.33648401498794556,6.636666774749756
2013-06-24 00:00:00+00:00,12.387654304504395,4.050000190734863,13.530500411987305,23.84889793395996,27.77553939819336,0.3294837474822998,6.765999794006348
2013-06-25 00:00:00+00:00,12.390424728393555,4.150000095367432,13.604499816894531,24.1577205657959,27.734344482421875,0.3318171501159668,6.826666831970215
2013-06-26 00:00:00+00:00,12.25009536743164,4.139999866485596,13.878499984741211,24.068063735961914,28.294483184814453,0.3299504220485687,7.047999858856201
2013-06-27 00:00:00+00:00,12.118073463439941,4.079999923706055,13.8774995803833,24.566158294677734,28.51687240600586,0.32691699266433716,7.283332824707031
2013-06-28 00:00:00+00:00,12.202701568603516,4.079999923706055,13.884499549865723,24.785320281982422,28.45098304748535,0.3276170492172241,7.157332897186279
2013-07-01 00:00:00+00:00,12.593218803405762,4.099999904632568,14.104999542236328,24.715587615966797,28.30271339416504,0.32901710271835327,7.811999797821045
2013-07-02 00:00:00+00:00,12.87849235534668,3.9700000286102295,14.18649959564209,24.317110061645508,27.95675277709961,0.32878366112709045,7.8546671867370605
2013-07-03 00:00:00+00:00,12.94958209991455,4.059999942779541,14.201499938964844,24.426692962646484,28.01442527770996,0.32971706986427307,7.682666778564453
2013-07-05 00:00:00+00:00,12.845565795898438,4.070000171661377,14.293999671936035,24.277263641357422,28.179149627685547,0.3322838544845581,8.005999565124512
2013-07-08 00:00:00+00:00,12.772632598876953,4.0,14.529500007629395,24.615968704223633,28.27800178527832,0.3306504786014557,8.107333183288574
2013-07-09 00:00:00+00:00,12.997282028198242,4.050000190734863,14.576499938964844,25.383037567138672,28.294483184814453,0.3322838544845581,8.229999542236328
2013-07-10 00:00:00+00:00,12.947425842285156,3.9800000190734863,14.616499900817871,25.701820373535156,28.5827693939209,0.33671751618385315,8.15133285522461
2013-07-11 00:00:00+00:00,13.149300575256348,4.449999809265137,14.982999801635742,25.711782455444336,29.398258209228516,0.34138432145118713,8.37399959564209
2013-07-12 00:00:00+00:00,13.125298500061035,4.320000171661377,15.3774995803833,25.8114013671875,29.38178062438965,0.34161773324012756,8.65999984741211
2013-07-15 00:00:00+00:00,13.153919219970703,4.400000095367432,15.328499794006348,26.179994583129883,29.79361915588379,0.3409176468849182,8.484000205993652
2013-07-16 00:00:00+00:00,13.238856315612793,4.429999828338623,15.343500137329102,26.2198429107666,29.875999450683594,0.3427843451499939,7.269999980926514
2013-07-17 00:00:00+00:00,13.242240905761719,4.380000114440918,15.434499740600586,26.548585891723633,29.439435958862305,0.3409176468849182,8.016667366027832
2013-07-18 00:00:00+00:00,13.286861419677734,4.639999866485596,15.205499649047852,26.08037567138672,29.192319869995117,0.33951762318611145,7.935332775115967
2013-07-19 00:00:00+00:00,13.077292442321777,4.03000020980835,15.261500358581543,25.78151512145996,25.864526748657227,0.3322838544845581,7.97866678237915
2013-07-22 00:00:00+00:00,13.119144439697266,3.9000000953674316,15.173999786376953,25.95086669921875,26.366985321044922,0.3320504128932953,8.161999702453613
2013-07-23 00:00:00+00:00,12.89388370513916,3.6600000858306885,15.053000450134277,26.03056526184082,26.210481643676758,0.3315838873386383,8.182666778564453
2013-07-24 00:00:00+00:00,13.556131362915039,3.630000114440918,14.946999549865723,26.409116744995117,26.325801849365234,0.3315838873386383,8.113332748413086
2013-07-25 00:00:00+00:00,13.494277000427246,3.700000047683716,15.170000076293945,34.229244232177734,25.856287002563477,0.33275049924850464,8.271332740783691
2013-07-26 00:00:00+00:00,13.570904731750488,3.819999933242798,15.600500106811523,33.880577087402344,26.045751571655273,0.33135056495666504,8.62600040435791
2013-07-29 00:00:00+00:00,13.780165672302246,3.75,15.305000305175781,35.29517364501953,25.97984504699707,0.3306504786014557,8.974666595458984
2013-07-30 00:00:00+00:00,13.950343132019043,3.819999933242798,15.120499610900879,37.48680114746094,26.235200881958008,0.33625075221061707,8.78266716003418
2013-07-31 00:00:00+00:00,13.926031112670898,3.7699999809265137,15.060999870300293,36.65996170043945,26.22696304321289,0.33695071935653687,8.95199966430664
2013-08-01 00:00:00+00:00,14.053739547729492,3.809999942779541,15.278499603271484,37.34733581542969,26.086933135986328,0.34161773324012756,9.036666870117188
2013-08-02 00:00:00+00:00,14.234077453613281,3.799999952316284,15.21049976348877,37.90520477294922,26.268150329589844,0.3444177508354187,9.199999809265137
2013-08-05 00:00:00+00:00,14.446721076965332,3.819999933242798,15.049500465393066,39.04086685180664,26.11163902282715,0.34605127573013306,9.645333290100098
2013-08-06 00:00:00+00:00,14.317472457885742,3.7200000286102295,15.037500381469727,38.40330505371094,26.012788772583008,0.3409176468849182,9.476667404174805
2013-08-07 00:00:00+00:00,14.309167861938477,3.690000057220459,14.845499992370605,38.722084045410156,26.40818214416504,0.34068432450294495,8.9486665725708
2013-08-08 00:00:00+00:00,14.280668258666992,3.7100000381469727,14.786999702453613,38.39334487915039,27.091856002807617,0.3430177867412567,10.232000350952148
2013-08-09 00:00:00+00:00,14.077455520629883,3.6500000953674316,14.86299991607666,38.353492736816406,26.93535041809082,0.33811745047569275,10.199999809265137
2013-08-12 00:00:00+00:00,14.477373123168945,3.6500000953674316,14.834500312805176,38.07455825805664,27.07538414001465,0.3353174030780792,9.825332641601562
2013-08-13 00:00:00+00:00,15.165362358093262,3.690000057220459,14.69849967956543,36.87912368774414,26.735275268554688,0.33648401498794556,9.695332527160645
2013-08-14 00:00:00+00:00,15.441987991333008,3.819999933242798,14.567000389099121,36.510536193847656,26.834829330444336,0.3507182002067566,9.290666580200195
2013-08-15 00:00:00+00:00,15.423715591430664,3.690000057220459,14.32349967956543,36.42087936401367,26.370296478271484,0.3530515134334564,9.311332702636719
2013-08-16 00:00:00+00:00,15.56063175201416,3.6600000858306885,14.241000175476074,36.938899993896484,26.378591537475586,0.3544517457485199,9.466667175292969
2013-08-19 00:00:00+00:00,15.728218078613281,3.5999999046325684,14.278499603271484,37.666114807128906,26.038488388061523,0.34885138273239136,9.65999984741211
2013-08-20 00:00:00+00:00,15.5216064453125,3.630000114440918,14.354499816894531,38.26383590698242,26.229286193847656,0.35061031579971313,9.972000122070312
2013-08-21 00:00:00+00:00,15.561562538146973,3.609999895095825,14.228500366210938,38.17417907714844,26.220985412597656,0.3489687144756317,9.857333183288574
2013-08-22 00:00:00+00:00,15.580148696899414,3.630000114440918,14.486499786376953,38.40330505371094,26.86800193786621,0.3508448302745819,10.473333358764648
2013-08-23 00:00:00+00:00,15.520051956176758,3.6500000953674316,14.500499725341797,40.395687103271484,28.825658798217773,0.3508448302745819,10.78933334350586
2013-08-26 00:00:00+00:00,15.580451965332031,3.5799999237060547,14.310500144958496,41.182682037353516,28.327959060668945,0.35154834389686584,10.947999954223633
2013-08-27 00:00:00+00:00,15.135010719299316,3.390000104904175,14.046500205993652,39.48915481567383,27.589683532714844,0.34709250926971436,11.133999824523926
2013-08-28 00:00:00+00:00,15.20656681060791,3.4200000762939453,14.079000473022461,40.395687103271484,27.390596389770508,0.34709250926971436,11.096667289733887
2013-08-29 00:00:00+00:00,15.23134994506836,3.380000114440918,14.199000358581543,41.12290954589844,27.830236434936523,0.3463889956474304,11.070667266845703
2013-08-30 00:00:00+00:00,15.092571258544922,3.2699999809265137,14.048999786376953,41.13287353515625,27.705812454223633,0.3459198772907257,11.266667366027832
2013-09-03 00:00:00+00:00,15.134693145751953,3.2699999809265137,14.4399995803833,41.71066665649414,26.444955825805664,0.3461543321609497,11.262666702270508
2013-09-04 00:00:00+00:00,15.447879791259766,3.309999942779541,14.682000160217285,41.621009826660156,25.880876541137695,0.34943777322769165,11.374667167663574
2013-09-05 00:00:00+00:00,15.341937065124512,3.4100000858306885,14.704999923706055,42.49766159057617,25.905759811401367,0.3503757119178772,11.328666687011719
2013-09-06 00:00:00+00:00,15.43332290649414,3.569999933242798,14.793000221252441,43.782752990722656,25.839405059814453,0.3489687144756317,11.131333351135254
2013-09-09 00:00:00+00:00,15.679583549499512,3.690000057220459,14.98550033569336,43.872413635253906,26.262460708618164,0.35483163595199585,10.713333129882812
2013-09-10 00:00:00+00:00,15.322420120239258,3.869999885559082,15.017999649047852,43.434085845947266,26.86800193786621,0.36233648657798767,11.091333389282227
2013-09-11 00:00:00+00:00,14.488212585449219,3.819999933242798,14.982000350952148,44.86860275268555,27.158344268798828,0.36843398213386536,10.90133285522461
2013-09-12 00:00:00+00:00,14.642478942871094,3.75,14.942999839782715,44.579708099365234,27.116853713989258,0.3681994676589966,10.995332717895508
2013-09-13 00:00:00+00:00,14.401165962219238,3.8299999237060547,14.895999908447266,44.14138412475586,27.39889144897461,0.3705447018146515,11.03600025177002
2013-09-16 00:00:00+00:00,13.943326950073242,3.819999933242798,14.803000450134277,42.348228454589844,27.208114624023438,0.37077927589416504,11.10533332824707
2013-09-17 00:00:00+00:00,14.104410171508789,3.8499999046325684,15.208499908447266,44.89849090576172,27.315937042236328,0.3719518780708313,11.081999778747559
2013-09-18 00:00:00+00:00,14.3943510055542,3.930000066757202,15.601499557495117,45.057884216308594,27.63945198059082,0.37523508071899414,11.08133316040039
2013-09-19 00:00:00+00:00,14.63039493560791,3.950000047683716,15.602999687194824,45.80502700805664,27.904891967773438,0.3735935091972351,11.861332893371582
2013-09-20 00:00:00+00:00,14.478922843933105,3.8299999237060547,15.817000389099121,47.30928421020508,27.19980812072754,0.3703102171421051,12.22599983215332
2013-09-23 00:00:00+00:00,15.198514938354492,3.7899999618530273,15.57450008392334,47.01042556762695,27.158344268798828,0.3667922914028168,12.074000358581543
2013-09-24 00:00:00+00:00,15.150800704956055,3.799999952316284,15.706500053405762,48.265628814697266,26.917776107788086,0.3681994676589966,12.155332565307617
2013-09-25 00:00:00+00:00,14.916312217712402,3.9100000858306885,15.632499694824219,49.271785736083984,26.96754264831543,0.36866846680641174,12.349332809448242
2013-09-26 00:00:00+00:00,15.061594009399414,3.890000104904175,15.906000137329102,50.1982421875,27.1832218170166,0.3674958646297455,12.576000213623047
